# # xx, g_mean, g_median, r_mean, r_median
260.647794, 0.091499, 0.076104, 0.233824, 0.227167
266.505048, 0.071542, 0.070385, 0.200068, 0.221709
272.362301, 0.047788, 0.068741, 0.198028, 0.211098
278.219555, 0.028063, 0.067812, 0.188977, 0.203784
284.076809, 0.064286, 0.064676, 0.183161, 0.197805
289.934063, 0.042682, 0.056358, 0.136077, 0.188945
295.791317, 0.068638, 0.056947, 0.180141, 0.183933
301.648570, 0.073375, 0.057243, 0.192816, 0.186320
307.505824, 0.069106, 0.060606, 0.186469, 0.185080
313.363078, 0.059350, 0.053768, 0.177925, 0.178700
319.220332, 0.066268, 0.053592, 0.179382, 0.170822
325.077586, 0.058504, 0.050366, 0.160074, 0.163942
330.934839, 0.037365, 0.050153, 0.104382, 0.159212
336.792093, 0.039548, 0.044545, 0.128078, 0.157130
342.649347, 0.043207, 0.042271, 0.157106, 0.158041
348.506601, 0.036282, 0.046434, 0.168306, 0.158873
354.363854, 0.018794, 0.041477, 0.126187, 0.153080
360.221108, 0.028704, 0.040462, 0.142369, 0.146409
366.078362, 0.049741, 0.038742, 0.157595, 0.144521
371.935616, 0.052795, 0.038736, 0.160262, 0.147043
377.792870, 0.045036, 0.037095, 0.143400, 0.141965
383.650123, 0.042291, 0.036337, 0.133113, 0.135077
389.507377, 0.031635, 0.032889, 0.138534, 0.132386
395.364631, 0.031041, 0.033688, 0.149754, 0.132020
401.221885, 0.032890, 0.032325, 0.139942, 0.130181
407.079139, 0.038828, 0.029354, 0.121975, 0.123194
412.936392, 0.039346, 0.028126, 0.124486, 0.124429
418.793646, 0.020484, 0.029474, 0.104943, 0.121747
424.650900, 0.006130, 0.026670, 0.087168, 0.119651
430.508154, 0.000374, 0.028244, 0.073497, 0.114136
436.365408, 0.031077, 0.028267, 0.118674, 0.114026
442.222661, 0.033506, 0.026511, 0.128216, 0.118833
448.079915, 0.015403, 0.024457, 0.125125, 0.113100
453.937169, 0.024082, 0.026987, 0.105020, 0.106218
459.794423, 0.034386, 0.022787, 0.111521, 0.104014
465.651677, 0.039381, 0.020596, 0.110090, 0.102879
471.508930, 0.041432, 0.023128, 0.118256, 0.107402
477.366184, 0.019317, 0.019497, 0.094706, 0.103470
483.223438, -0.001170, 0.021286, 0.078523, 0.097316
489.080692, 0.017958, 0.015263, 0.088977, 0.095242
494.937946, 0.024466, 0.017540, 0.097883, 0.094029
500.795199, 0.024536, 0.017785, 0.094029, 0.091046
506.652453, 0.033640, 0.022850, 0.096775, 0.087663
512.509707, 0.030279, 0.024292, 0.097297, 0.091262
518.366961, 0.032649, 0.021713, 0.097948, 0.092685
524.224214, 0.033296, 0.022936, 0.088918, 0.093302
530.081468, 0.024288, 0.025476, 0.080439, 0.095465
535.938722, 0.018279, 0.022848, 0.066141, 0.088206
541.795976, 0.026597, 0.020898, 0.084980, 0.086120
547.653230, 0.040165, 0.026533, 0.108637, 0.093095
553.510483, 0.035762, 0.027147, 0.105299, 0.094749
559.367737, 0.025016, 0.020408, 0.088142, 0.091891
565.224991, 0.020104, 0.018760, 0.085016, 0.082662
571.082245, 0.027819, 0.023252, 0.092617, 0.081806
576.939499, 0.027256, 0.020759, 0.099220, 0.086868
582.796752, 0.031954, 0.021203, 0.099303, 0.087637
588.654006, 0.034527, 0.020737, 0.093048, 0.078820
594.511260, 0.030625, 0.017982, 0.081999, 0.080785
600.368514, 0.027815, 0.018827, 0.075227, 0.080866
606.225768, 0.013453, 0.016895, 0.062770, 0.077203
612.083021, 0.024059, 0.017020, 0.074716, 0.076407
617.940275, 0.024485, 0.017962, 0.065119, 0.073258
623.797529, 0.028277, 0.017973, 0.077721, 0.075450
629.654783, 0.024634, 0.017113, 0.086977, 0.073167
635.512037, 0.017042, 0.019711, 0.083819, 0.079960
641.369290, 0.020478, 0.021703, 0.089020, 0.073712
647.226544, 0.021765, 0.017473, 0.085645, 0.072736
653.083798, 0.016276, 0.015430, 0.063104, 0.071866
658.941052, 0.017163, 0.019899, 0.069382, 0.072528
664.798306, 0.018383, 0.020074, 0.082073, 0.077089
670.655559, 0.008698, 0.019288, 0.069306, 0.073161
676.512813, 0.001003, 0.018811, 0.050814, 0.070196
682.370067, -0.001925, 0.018475, 0.023101, 0.067978
688.227321, 0.008322, 0.018607, 0.047342, 0.067124
694.084574, 0.000160, 0.019507, 0.058066, 0.068253
699.941828, 0.033559, 0.021271, 0.068323, 0.067243
705.799082, 0.044901, 0.016814, 0.067439, 0.066342
711.656336, 0.020570, 0.018053, 0.045103, 0.062536
717.513590, 0.022767, 0.020063, 0.051800, 0.067067
723.370843, 0.026403, 0.015288, 0.073569, 0.066711
729.228097, 0.023668, 0.012767, 0.070810, 0.060755
735.085351, 0.013902, 0.016361, 0.063562, 0.062863
740.942605, 0.030157, 0.019000, 0.074816, 0.059935
746.799859, 0.024205, 0.017691, 0.075111, 0.062588
752.657112, 0.010175, 0.017446, 0.074362, 0.061865
758.514366, 0.012001, 0.020390, 0.071550, 0.060654
764.371620, -0.002028, 0.014205, 0.043852, 0.060869
770.228874, -0.008481, 0.014409, 0.029404, 0.061677
776.086128, -0.000373, 0.014555, 0.058808, 0.063155
781.943381, 0.020518, 0.015926, 0.080071, 0.063345
787.800635, 0.019149, 0.018317, 0.068854, 0.064938
793.657889, 0.018612, 0.015662, 0.059362, 0.059965
799.515143, 0.021071, 0.014558, 0.059831, 0.061108
805.372397, 0.027825, 0.016434, 0.073067, 0.059856
811.229650, 0.022958, 0.014500, 0.070114, 0.058159
817.086904, 0.013380, 0.016065, 0.056577, 0.056506
822.944158, 0.026554, 0.016270, 0.068451, 0.059939
828.801412, 0.025415, 0.015062, 0.065974, 0.056164
834.658666, 0.015019, 0.015582, 0.048308, 0.055237
840.515919, 0.018002, 0.015871, 0.064520, 0.058293
846.373173, 0.016113, 0.017402, 0.066190, 0.056334
852.230427, 0.007259, 0.016676, 0.064624, 0.059527
858.087681, 0.010296, 0.015543, 0.063559, 0.055824
863.944934, 0.016426, 0.014751, 0.059956, 0.057902
869.802188, -0.003025, 0.016285, 0.032115, 0.055939
875.659442, 0.003264, 0.017113, 0.055806, 0.054840
881.516696, 0.016369, 0.014321, 0.060208, 0.052523
887.373950, 0.018624, 0.016582, 0.055294, 0.055654
893.231203, 0.008244, 0.014153, 0.067298, 0.054752
899.088457, 0.005891, 0.016253, 0.072426, 0.058507
904.945711, 0.023436, 0.017766, 0.067655, 0.056562
910.802965, 0.024884, 0.015836, 0.056180, 0.052541
916.660219, 0.028329, 0.014992, 0.074925, 0.054819
922.517472, 0.016924, 0.015701, 0.064555, 0.056137
928.374726, 0.011838, 0.018097, 0.070342, 0.054424
934.231980, 0.009058, 0.016238, 0.055335, 0.051612
940.089234, 0.021241, 0.013977, 0.066313, 0.049161
945.946488, 0.013751, 0.014589, 0.072854, 0.049008
951.803741, -0.004646, 0.013070, 0.052850, 0.052327
957.660995, -0.005010, 0.013507, 0.024715, 0.051572
963.518249, 0.012188, 0.011860, 0.043201, 0.051451
969.375503, 0.016977, 0.015734, 0.040555, 0.050830
975.232757, 0.012251, 0.015269, 0.039544, 0.051310
981.090010, 0.009207, 0.015696, 0.044655, 0.050514
986.947264, 0.009852, 0.013029, 0.060183, 0.050306
992.804518, 0.005146, 0.011778, 0.040835, 0.046559
998.661772, 0.013424, 0.014642, 0.039543, 0.048297
1004.519025, 0.015452, 0.016501, 0.051133, 0.046880
1010.376279, -0.000785, 0.014845, 0.045741, 0.046598
1016.233533, -0.005432, 0.013508, 0.051385, 0.046933
1022.090787, 0.007187, 0.012255, 0.050502, 0.046724
1027.948041, 0.008959, 0.012770, 0.038601, 0.045373
1033.805294, 0.006135, 0.014639, 0.040897, 0.045016
1039.662548, 0.011106, 0.014549, 0.051245, 0.043906
1045.519802, 0.014950, 0.011161, 0.061921, 0.040006
1051.377056, 0.014866, 0.014245, 0.056386, 0.046059
1057.234310, 0.011159, 0.015450, 0.051174, 0.046984
1063.091563, 0.002236, 0.015492, 0.044599, 0.043094
1068.948817, 0.003925, 0.015235, 0.042532, 0.046935
1074.806071, 0.012770, 0.014377, 0.055643, 0.046875
1080.663325, 0.009048, 0.015391, 0.051943, 0.040847
1086.520579, -0.000490, 0.012361, 0.042719, 0.041590
1092.377832, 0.015368, 0.013158, 0.051479, 0.039721
1098.235086, 0.016866, 0.011984, 0.055950, 0.041984
1104.092340, 0.008952, 0.012629, 0.042904, 0.039838
1109.949594, 0.002288, 0.010899, 0.031000, 0.040234
1115.806848, 0.005528, 0.011999, 0.050265, 0.040322
1121.664101, 0.002024, 0.011252, 0.069278, 0.038102
1127.521355, 0.008376, 0.012424, 0.052119, 0.037173
1133.378609, 0.014131, 0.015083, 0.040991, 0.038681
1139.235863, 0.024634, 0.012674, 0.061913, 0.039799
1145.093117, 0.010698, 0.010409, 0.049834, 0.038953
1150.950370, 0.009957, 0.008651, 0.055671, 0.037936
1156.807624, 0.018210, 0.010262, 0.065303, 0.035109
1162.664878, 0.020288, 0.009476, 0.053763, 0.037306
1168.522132, 0.027414, 0.010756, 0.062486, 0.038635
1174.379385, 0.009822, 0.009752, 0.046338, 0.038183
1180.236639, -0.004990, 0.008855, 0.031579, 0.033135
1186.093893, 0.007827, 0.007431, 0.034977, 0.033033
1191.951147, 0.009527, 0.010350, 0.036429, 0.037926
1197.808401, 0.004060, 0.011156, 0.039213, 0.034339
1203.665654, 0.000178, 0.007935, 0.036765, 0.035756
1209.522908, 0.001230, 0.010875, 0.019029, 0.036141
1215.380162, 0.009321, 0.012524, 0.025813, 0.035397
1221.237416, 0.021089, 0.010542, 0.047951, 0.034783
1227.094670, 0.024723, 0.008206, 0.057781, 0.032084
1232.951923, 0.011372, 0.008890, 0.046690, 0.031901
1238.809177, 0.000471, 0.006722, 0.051857, 0.030600
1244.666431, 0.012534, 0.006729, 0.050285, 0.033580
1250.523685, 0.018152, 0.007469, 0.053917, 0.034727
1256.380939, 0.000401, 0.006525, 0.026650, 0.033567
1262.238192, 0.009321, 0.008033, 0.038974, 0.031845
1268.095446, 0.020483, 0.008711, 0.047096, 0.033479
1273.952700, 0.020621, 0.010589, 0.028651, 0.035299
1279.809954, 0.014015, 0.011747, 0.047983, 0.034214
1285.667208, 0.012839, 0.008677, 0.053586, 0.034037
1291.524461, 0.004236, 0.006039, 0.038923, 0.030776
1297.381715, -0.001423, 0.006426, 0.034739, 0.029918
1303.238969, -0.000388, 0.008422, 0.031784, 0.032543
1309.096223, 0.017755, 0.009120, 0.051940, 0.034668
1314.953477, 0.021091, 0.008463, 0.050128, 0.031831
1320.810730, 0.013702, 0.006859, 0.040792, 0.027606
1326.667984, 0.000699, 0.004230, 0.018626, 0.027426
1332.525238, 0.007676, 0.003602, 0.023329, 0.028052
1338.382492, 0.013896, 0.006239, 0.036387, 0.028192
1344.239745, 0.019165, 0.009073, 0.052911, 0.029193
1350.096999, 0.020397, 0.007712, 0.055547, 0.030206
1355.954253, 0.016847, 0.005148, 0.047791, 0.028438
1361.811507, 0.009642, 0.004711, 0.035141, 0.026839
1367.668761, 0.001032, 0.005996, 0.035203, 0.030059
1373.526014, -0.003865, 0.001699, 0.028047, 0.028190
1379.383268, 0.012205, 0.003081, 0.040980, 0.026365
1385.240522, 0.005057, 0.003986, 0.027688, 0.023393
1391.097776, -0.000428, 0.004249, 0.020780, 0.022772
1396.955030, 0.005493, 0.003347, 0.033145, 0.022779
1402.812283, -0.009674, 0.004255, 0.028498, 0.023245
1408.669537, -0.000772, 0.004024, 0.031745, 0.020687
1414.526791, -0.003594, 0.002007, 0.031334, 0.020059
1420.384045, -0.004114, 0.001054, 0.030343, 0.022255
1426.241299, 0.000757, 0.000928, 0.022235, 0.020521
1432.098552, 0.004008, 0.000933, 0.024170, 0.016863
1437.955806, 0.007581, -0.000836, 0.028272, 0.022143
1443.813060, -0.003065, 0.000045, 0.005498, 0.020919
1449.670314, -0.001419, -0.001410, 0.008521, 0.018832
1455.527568, 0.003478, -0.000003, 0.013660, 0.017505
1461.384821, 0.008501, 0.000592, 0.024444, 0.015545
1467.242075, 0.006127, -0.001852, 0.022772, 0.013425
1473.099329, 0.003140, -0.000446, 0.024896, 0.015165
1478.956583, 0.005216, 0.000086, 0.033647, 0.017222
1484.813837, 0.004287, -0.000266, 0.025390, 0.014791
1490.671090, 0.005185, -0.001910, 0.021952, 0.014932
1496.528344, 0.006176, -0.000786, 0.024128, 0.013984
1502.385598, 0.005722, -0.003528, 0.029288, 0.010063
1508.242852, 0.008226, -0.005202, 0.031688, 0.010034
1514.100105, 0.006709, -0.003737, 0.035611, 0.013481
1519.957359, 0.006994, -0.003833, 0.028495, 0.011583
1525.814613, -0.001375, -0.003301, 0.015737, 0.011272
1531.671867, -0.011150, -0.003125, 0.001061, 0.012506
1537.529121, -0.001745, -0.000768, 0.011885, 0.011179
1543.386374, 0.004670, -0.002281, 0.026870, 0.012139
1549.243628, 0.005431, -0.004524, 0.028689, 0.011482
1555.100882, 0.000799, -0.001162, 0.018042, 0.008626
