# # xx, g_mean, g_median, r_mean, r_median
699.941828, 0.030297, 0.021246, 0.063916, 0.068837
705.799082, 0.041235, 0.016845, 0.061936, 0.067387
711.656336, 0.018599, 0.019094, 0.042642, 0.065375
717.513590, 0.020286, 0.020801, 0.049007, 0.069273
723.370843, 0.024728, 0.015921, 0.071489, 0.068362
729.228097, 0.021791, 0.013944, 0.067935, 0.062682
735.085351, 0.004728, 0.017870, 0.051796, 0.065486
740.942605, 0.025873, 0.020079, 0.067227, 0.061565
746.799859, 0.021212, 0.017735, 0.070235, 0.064789
752.657112, 0.008685, 0.018487, 0.070627, 0.063674
758.514366, 0.010987, 0.021501, 0.069546, 0.063384
764.371620, -0.002804, 0.015351, 0.041727, 0.062856
770.228874, -0.012183, 0.015655, 0.026369, 0.063255
776.086128, -0.010429, 0.015754, 0.052828, 0.064976
781.943381, 0.009240, 0.016497, 0.073602, 0.064866
787.800635, 0.016662, 0.019820, 0.065625, 0.066742
793.657889, 0.016660, 0.016893, 0.055025, 0.062352
799.515143, 0.018280, 0.016019, 0.053288, 0.063605
805.372397, 0.025310, 0.017154, 0.068431, 0.061412
811.229650, 0.021579, 0.015892, 0.067254, 0.060507
817.086904, 0.012193, 0.017165, 0.054417, 0.058877
822.944158, 0.024458, 0.017216, 0.065292, 0.061813
828.801412, 0.022575, 0.015532, 0.061361, 0.056585
834.658666, 0.013117, 0.016056, 0.044814, 0.056066
840.515919, 0.013791, 0.016601, 0.058093, 0.059201
846.373173, 0.013625, 0.018253, 0.061243, 0.057394
852.230427, 0.005242, 0.016841, 0.060143, 0.060121
858.087681, 0.008181, 0.015667, 0.059594, 0.056872
863.944934, 0.014273, 0.014786, 0.057279, 0.059648
869.802188, -0.004199, 0.016722, 0.030287, 0.057562
875.659442, 0.002336, 0.018090, 0.052739, 0.056454
881.516696, 0.014820, 0.014375, 0.059813, 0.053390
887.373950, 0.016669, 0.016257, 0.052028, 0.055818
893.231203, 0.016464, 0.013786, 0.061366, 0.054780
899.088457, 0.019413, 0.015576, 0.066667, 0.058680
904.945711, 0.025769, 0.017585, 0.062233, 0.056793
910.802965, 0.022318, 0.016006, 0.051480, 0.052940
916.660219, 0.026900, 0.016229, 0.071063, 0.056398
922.517472, 0.014689, 0.015557, 0.059404, 0.055749
928.374726, 0.009297, 0.017999, 0.064274, 0.053559
934.231980, 0.006068, 0.015745, 0.048714, 0.050849
940.089234, 0.018139, 0.013482, 0.060180, 0.049250
945.946488, 0.014880, 0.014056, 0.072933, 0.048906
951.803741, -0.001621, 0.012688, 0.056017, 0.051870
957.660995, -0.007888, 0.013646, 0.020610, 0.051757
963.518249, 0.004450, 0.010974, 0.028751, 0.050158
969.375503, 0.013541, 0.015221, 0.034201, 0.050832
975.232757, 0.005980, 0.014755, 0.029792, 0.051753
981.090010, 0.005088, 0.014898, 0.038418, 0.051233
986.947264, 0.007520, 0.012681, 0.056070, 0.050550
992.804518, 0.001513, 0.011091, 0.035996, 0.046329
998.661772, 0.006995, 0.013684, 0.037145, 0.048903
1004.519025, 0.006265, 0.015155, 0.048065, 0.046937
1010.376279, -0.009721, 0.014227, 0.043351, 0.047576
1016.233533, -0.008287, 0.012620, 0.048129, 0.046915
1022.090787, 0.003813, 0.011050, 0.045074, 0.045688
1027.948041, 0.005501, 0.011447, 0.034067, 0.044995
1033.805294, 0.002065, 0.012979, 0.035905, 0.044335
1039.662548, 0.007548, 0.013192, 0.046120, 0.043452
1045.519802, 0.011339, 0.009593, 0.057277, 0.039542
1051.377056, 0.011189, 0.012899, 0.051050, 0.046239
1057.234310, 0.006755, 0.013515, 0.044239, 0.046275
1063.091563, -0.001678, 0.013865, 0.039019, 0.042438
1068.948817, 0.001127, 0.014360, 0.037447, 0.045925
1074.806071, 0.008871, 0.012628, 0.050330, 0.045684
1080.663325, 0.004744, 0.013303, 0.046628, 0.040028
1086.520579, -0.004988, 0.010334, 0.035755, 0.039727
1092.377832, 0.010351, 0.010697, 0.045429, 0.038099
1098.235086, 0.012053, 0.009895, 0.049872, 0.040063
1104.092340, 0.004834, 0.010564, 0.037562, 0.038115
1109.949594, -0.002214, 0.008266, 0.025903, 0.039037
1115.806848, 0.001370, 0.009802, 0.045319, 0.039565
1121.664101, -0.002254, 0.008782, 0.062870, 0.037034
1127.521355, 0.003532, 0.009914, 0.044845, 0.035181
1133.378609, 0.009264, 0.012807, 0.033218, 0.036349
1139.235863, 0.019608, 0.010391, 0.054604, 0.037770
1145.093117, 0.005637, 0.008011, 0.043041, 0.036921
1150.950370, 0.000655, 0.006047, 0.048556, 0.035802
1156.807624, 0.012741, 0.008138, 0.057626, 0.032840
1162.664878, 0.015245, 0.006775, 0.047140, 0.036308
1168.522132, 0.022363, 0.008862, 0.054468, 0.036094
1174.379385, 0.005252, 0.007777, 0.039286, 0.036220
1180.236639, -0.008927, 0.007198, 0.025343, 0.031556
1186.093893, 0.007302, 0.005372, 0.034987, 0.031527
1191.951147, 0.008894, 0.007398, 0.035335, 0.036171
1197.808401, -0.000632, 0.008347, 0.033218, 0.032616
1203.665654, -0.004482, 0.005539, 0.030196, 0.034166
1209.522908, -0.003616, 0.008877, 0.012583, 0.033793
1215.380162, -0.004706, 0.010113, 0.019437, 0.032959
1221.237416, 0.009845, 0.008030, 0.041243, 0.032914
1227.094670, 0.019445, 0.006094, 0.050462, 0.030101
1232.951923, 0.006880, 0.006495, 0.040556, 0.029941
1238.809177, -0.003227, 0.004826, 0.046015, 0.028501
1244.666431, 0.008041, 0.004728, 0.043782, 0.032335
1250.523685, 0.013284, 0.005294, 0.047101, 0.032790
1256.380939, -0.003848, 0.004648, 0.020619, 0.031911
1262.238192, 0.006020, 0.006023, 0.034547, 0.030405
1268.095446, 0.016343, 0.006379, 0.042744, 0.030864
1273.952700, 0.015169, 0.008269, 0.023736, 0.033052
1279.809954, 0.009497, 0.009186, 0.042094, 0.032584
1285.667208, 0.009258, 0.006686, 0.048195, 0.032917
1291.524461, 0.000980, 0.004265, 0.033711, 0.028683
1297.381715, -0.005074, 0.004522, 0.030097, 0.028367
1303.238969, -0.004011, 0.006334, 0.027082, 0.031450
1309.096223, 0.013249, 0.006871, 0.046020, 0.033474
1314.953477, 0.016941, 0.007093, 0.044507, 0.030499
1320.810730, 0.007853, 0.005545, 0.035024, 0.026516
1326.667984, -0.006408, 0.002223, 0.014282, 0.025754
1332.525238, 0.003692, 0.001609, 0.019139, 0.026119
1338.382492, 0.009069, 0.003927, 0.030345, 0.026381
1344.239745, 0.014581, 0.007296, 0.049420, 0.028126
1350.096999, 0.016026, 0.006256, 0.050943, 0.029362
1355.954253, 0.012322, 0.003745, 0.041626, 0.027379
1361.811507, 0.005290, 0.003589, 0.029810, 0.026650
1367.668761, -0.004574, 0.004909, 0.029822, 0.029736
1373.526014, -0.008523, 0.000712, 0.021449, 0.027015
1379.383268, 0.007711, 0.001562, 0.035363, 0.025545
1385.240522, 0.003124, 0.003029, 0.026960, 0.022963
1391.097776, -0.002991, 0.003514, 0.020224, 0.022192
1396.955030, -0.003055, 0.002100, 0.027183, 0.021921
1402.812283, -0.019029, 0.001854, 0.020759, 0.020864
1408.669537, -0.002227, 0.002116, 0.028776, 0.019033
1414.526791, -0.003879, 0.000073, 0.029977, 0.018467
1420.384045, -0.008575, -0.001048, 0.023562, 0.020611
1426.241299, -0.003545, -0.000455, 0.014442, 0.019747
1432.098552, -0.000506, -0.000920, 0.017490, 0.015546
1437.955806, 0.002699, -0.002736, 0.020863, 0.020060
1443.813060, -0.009186, -0.001903, -0.004470, 0.018820
1449.670314, -0.007700, -0.002646, 0.001365, 0.017580
1455.527568, -0.002620, -0.001715, 0.006528, 0.015539
1461.384821, 0.004468, -0.000502, 0.018194, 0.014883
1467.242075, 0.002081, -0.003500, 0.017659, 0.012995
1473.099329, -0.001899, -0.002503, 0.018797, 0.013850
1478.956583, -0.005191, -0.001616, 0.026595, 0.015308
1484.813837, -0.001360, -0.002353, 0.019304, 0.013420
1490.671090, 0.000595, -0.003591, 0.015445, 0.013364
1496.528344, 0.000948, -0.002574, 0.017882, 0.012735
1502.385598, 0.000139, -0.004860, 0.022829, 0.009493
1508.242852, 0.001930, -0.006308, 0.021857, 0.008808
1514.100105, 0.002503, -0.005102, 0.028377, 0.011997
1519.957359, 0.003030, -0.005263, 0.022145, 0.010090
1525.814613, -0.005944, -0.004343, 0.007486, 0.010632
1531.671867, -0.015359, -0.003575, -0.007473, 0.011827
1537.529121, -0.006022, -0.001943, 0.004155, 0.010056
1543.386374, 0.000394, -0.003733, 0.019113, 0.010780
1549.243628, 0.001548, -0.005425, 0.021180, 0.009833
1555.100882, -0.002968, -0.002542, 0.011362, 0.007284
