# # xx, g_mean, g_median, r_mean, r_median
1063.091563, 0.000575, 0.016361, 0.040054, 0.045331
1068.948817, 0.003367, 0.016904, 0.037829, 0.048857
1074.806071, 0.011942, 0.015407, 0.051226, 0.048429
1080.663325, 0.009112, 0.016584, 0.050230, 0.043415
1086.520579, 0.002618, 0.013880, 0.044548, 0.043604
1092.377832, 0.017404, 0.014525, 0.053419, 0.042677
1098.235086, 0.016421, 0.014006, 0.053158, 0.044861
1104.092340, 0.008119, 0.014595, 0.038681, 0.042402
1109.949594, 0.001255, 0.012124, 0.026488, 0.042446
1115.806848, 0.004601, 0.013705, 0.047251, 0.044220
1121.664101, 0.001322, 0.013201, 0.065093, 0.041150
1127.521355, 0.006519, 0.013677, 0.045994, 0.039173
1133.378609, 0.012343, 0.016644, 0.034070, 0.041153
1139.235863, 0.023633, 0.014552, 0.056129, 0.042239
1145.093117, 0.009721, 0.011930, 0.045163, 0.040695
1150.950370, 0.004274, 0.010335, 0.050470, 0.040549
1156.807624, 0.015461, 0.012331, 0.058450, 0.037795
1162.664878, 0.019478, 0.010916, 0.049616, 0.040355
1168.522132, 0.026523, 0.012579, 0.058116, 0.041460
1174.379385, 0.009595, 0.011438, 0.043821, 0.041537
1180.236639, -0.004791, 0.011266, 0.028924, 0.036637
1186.093893, 0.006846, 0.009700, 0.029757, 0.036193
1191.951147, 0.008184, 0.012665, 0.029693, 0.041225
1197.808401, 0.005264, 0.013432, 0.038289, 0.037097
1203.665654, 0.000570, 0.009418, 0.035444, 0.038873
1209.522908, 0.000802, 0.013146, 0.014756, 0.038366
1215.380162, 0.000836, 0.014187, 0.023592, 0.037045
1221.237416, 0.015405, 0.013221, 0.044135, 0.037190
1227.094670, 0.024998, 0.010937, 0.054516, 0.034611
1232.951923, 0.012756, 0.011483, 0.046247, 0.034131
1238.809177, 0.003876, 0.009567, 0.053284, 0.033219
1244.666431, 0.016104, 0.009172, 0.052070, 0.037477
1250.523685, 0.018640, 0.009788, 0.050763, 0.037544
1256.380939, 0.002319, 0.008770, 0.023074, 0.036405
1262.238192, 0.012047, 0.010203, 0.036822, 0.034569
1268.095446, 0.021076, 0.011039, 0.044273, 0.035843
1273.952700, 0.021118, 0.013117, 0.027339, 0.038152
1279.809954, 0.014955, 0.013718, 0.046577, 0.038048
1285.667208, 0.014261, 0.011579, 0.051429, 0.037339
1291.524461, 0.005414, 0.008736, 0.037196, 0.034174
1297.381715, -0.000287, 0.009293, 0.032239, 0.033283
1303.238969, 0.001042, 0.011355, 0.028997, 0.035549
1309.096223, 0.019344, 0.011646, 0.051469, 0.037783
1314.953477, 0.023041, 0.011399, 0.051621, 0.035540
1320.810730, 0.012489, 0.009406, 0.038802, 0.031817
1326.667984, -0.002583, 0.006534, 0.015010, 0.030470
1332.525238, 0.007700, 0.005639, 0.020175, 0.030522
1338.382492, 0.013188, 0.007680, 0.032636, 0.031162
1344.239745, 0.019310, 0.011279, 0.052548, 0.033064
1350.096999, 0.020556, 0.009943, 0.053354, 0.033668
1355.954253, 0.016317, 0.007167, 0.043761, 0.031588
1361.811507, 0.009114, 0.007021, 0.030441, 0.030365
1367.668761, 0.000357, 0.008804, 0.032020, 0.033933
1373.526014, 0.000626, 0.004468, 0.025508, 0.031029
1379.383268, 0.013527, 0.005365, 0.038846, 0.029571
1385.240522, 0.005740, 0.006959, 0.025740, 0.027550
1391.097776, -0.000309, 0.007474, 0.018153, 0.026553
1396.955030, 0.001055, 0.005453, 0.029231, 0.026098
1402.812283, -0.014370, 0.006247, 0.023797, 0.025582
1408.669537, -0.001203, 0.005724, 0.028023, 0.023242
1414.526791, -0.003939, 0.004075, 0.026678, 0.022879
1420.384045, -0.003744, 0.003118, 0.028003, 0.025325
1426.241299, 0.003311, 0.003560, 0.022656, 0.024490
1432.098552, 0.003824, 0.002946, 0.021032, 0.019865
1437.955806, 0.006850, 0.000904, 0.023778, 0.024660
1443.813060, -0.005394, 0.001377, -0.002233, 0.023223
1449.670314, -0.003759, 0.000941, 0.003795, 0.021962
1455.527568, 0.001848, 0.001632, 0.011676, 0.020016
1461.384821, 0.008929, 0.002485, 0.023926, 0.018621
1467.242075, 0.006206, -0.000278, 0.021751, 0.016898
1473.099329, 0.002605, 0.000644, 0.024788, 0.017657
1478.956583, -0.001304, 0.001438, 0.031214, 0.019540
1484.813837, 0.002373, 0.001064, 0.022028, 0.017495
1490.671090, 0.004151, -0.000564, 0.017085, 0.017030
1496.528344, 0.005163, 0.000888, 0.020234, 0.016483
1502.385598, 0.004441, -0.001675, 0.025309, 0.012587
1508.242852, 0.005424, -0.003726, 0.023708, 0.011209
1514.100105, 0.005831, -0.002688, 0.030139, 0.015126
1519.957359, 0.006732, -0.002578, 0.023912, 0.013180
1525.814613, -0.002425, -0.001667, 0.009743, 0.014215
1531.671867, -0.010202, -0.001261, -0.001569, 0.015479
1537.529121, -0.000707, 0.000604, 0.012099, 0.013231
1543.386374, 0.003744, -0.001455, 0.022997, 0.013748
1549.243628, 0.003095, -0.003695, 0.021437, 0.012105
1555.100882, -0.000585, -0.000093, 0.014355, 0.010564
