# # xx, g_mean, g_median, r_mean, r_median
576.939499, 0.024326, 0.018107, 0.093988, 0.082120
582.796752, 0.030789, 0.020223, 0.096793, 0.085678
588.654006, 0.032543, 0.018536, 0.090026, 0.076873
594.511260, 0.028212, 0.015546, 0.077997, 0.077899
600.368514, 0.023611, 0.017244, 0.072180, 0.078768
606.225768, 0.008434, 0.015141, 0.059256, 0.074514
612.083021, 0.022328, 0.016188, 0.070337, 0.073200
617.940275, 0.023719, 0.017120, 0.063269, 0.071054
623.797529, 0.026613, 0.016546, 0.074205, 0.073410
629.654783, 0.023787, 0.016690, 0.084404, 0.070914
635.512037, 0.015982, 0.018956, 0.081619, 0.078554
641.369290, 0.019395, 0.020777, 0.087193, 0.072921
647.226544, 0.020353, 0.016520, 0.082770, 0.070380
653.083798, 0.014752, 0.013654, 0.061168, 0.070355
658.941052, 0.015657, 0.018048, 0.065881, 0.070355
664.798306, 0.016306, 0.017814, 0.077953, 0.075212
670.655559, 0.007382, 0.017849, 0.066329, 0.071331
676.512813, 0.000229, 0.017529, 0.048586, 0.068107
682.370067, -0.001594, 0.018337, 0.022894, 0.066962
688.227321, 0.005990, 0.017910, 0.045928, 0.065932
694.084574, -0.001770, 0.018305, 0.057047, 0.066864
699.941828, 0.021613, 0.020352, 0.066312, 0.065886
705.799082, 0.026572, 0.015557, 0.064756, 0.063245
711.656336, 0.020686, 0.017920, 0.044351, 0.061189
717.513590, 0.021469, 0.019395, 0.050660, 0.066294
723.370843, 0.025750, 0.014211, 0.072619, 0.065267
729.228097, 0.022849, 0.012330, 0.068798, 0.059536
735.085351, 0.006044, 0.016972, 0.052936, 0.062052
740.942605, 0.027778, 0.019131, 0.070055, 0.058923
746.799859, 0.023023, 0.016869, 0.072043, 0.061838
752.657112, 0.009997, 0.017621, 0.072070, 0.060652
758.514366, 0.012808, 0.021115, 0.070790, 0.060287
764.371620, -0.001125, 0.014806, 0.043273, 0.059990
770.228874, -0.007330, 0.015922, 0.029859, 0.061644
776.086128, 0.002311, 0.015751, 0.056216, 0.063822
781.943381, 0.017969, 0.016538, 0.075211, 0.062991
787.800635, 0.018434, 0.019002, 0.066058, 0.064092
793.657889, 0.018927, 0.016881, 0.056697, 0.060527
799.515143, 0.020731, 0.015805, 0.055199, 0.061744
805.372397, 0.028245, 0.017115, 0.071260, 0.059433
811.229650, 0.024370, 0.015743, 0.070096, 0.058376
817.086904, 0.013924, 0.016300, 0.055900, 0.056006
822.944158, 0.026399, 0.016265, 0.065986, 0.058151
828.801412, 0.024860, 0.015275, 0.063393, 0.054171
834.658666, 0.015422, 0.015905, 0.046627, 0.053798
840.515919, 0.017180, 0.017041, 0.061210, 0.057846
846.373173, 0.016500, 0.018380, 0.063719, 0.055793
852.230427, 0.008127, 0.017378, 0.063296, 0.058981
858.087681, 0.011026, 0.016176, 0.062987, 0.055616
863.944934, 0.016270, 0.014813, 0.059453, 0.058138
869.802188, -0.002526, 0.016404, 0.030991, 0.055291
875.659442, 0.003486, 0.016994, 0.053709, 0.053862
881.516696, 0.015917, 0.014036, 0.056596, 0.051145
887.373950, 0.018238, 0.016400, 0.052197, 0.054299
893.231203, 0.008009, 0.014314, 0.065703, 0.054639
899.088457, 0.005347, 0.015788, 0.070915, 0.058599
904.945711, 0.023314, 0.018247, 0.064764, 0.055588
910.802965, 0.024004, 0.015941, 0.052509, 0.050956
916.660219, 0.029160, 0.016191, 0.073130, 0.054957
922.517472, 0.018348, 0.016502, 0.063542, 0.055107
928.374726, 0.012743, 0.018602, 0.069127, 0.053589
934.231980, 0.009600, 0.016919, 0.052933, 0.050462
940.089234, 0.022463, 0.014623, 0.065106, 0.049533
945.946488, 0.018040, 0.015381, 0.072538, 0.049015
951.803741, -0.003252, 0.014297, 0.051705, 0.051226
957.660995, -0.005673, 0.014455, 0.023531, 0.052193
963.518249, 0.008439, 0.011871, 0.034327, 0.049917
969.375503, 0.017336, 0.016698, 0.038690, 0.050569
975.232757, 0.008861, 0.015615, 0.032521, 0.051889
981.090010, 0.007984, 0.015627, 0.041797, 0.050868
986.947264, 0.010610, 0.013507, 0.060618, 0.050949
992.804518, 0.004240, 0.011471, 0.039471, 0.046061
998.661772, 0.010081, 0.014518, 0.040300, 0.048308
1004.519025, 0.009581, 0.016014, 0.051969, 0.046696
1010.376279, -0.006790, 0.014851, 0.045598, 0.046088
1016.233533, -0.005424, 0.013500, 0.050726, 0.046169
1022.090787, 0.006660, 0.011954, 0.048406, 0.045519
1027.948041, 0.008798, 0.012157, 0.037863, 0.044683
1033.805294, 0.005888, 0.013801, 0.039227, 0.042907
1039.662548, 0.011023, 0.013847, 0.049719, 0.042682
1045.519802, 0.014828, 0.010552, 0.061622, 0.039510
1051.377056, 0.014927, 0.013890, 0.056385, 0.046856
1057.234310, 0.011052, 0.014875, 0.049918, 0.046910
1063.091563, 0.002236, 0.014832, 0.044088, 0.042833
1068.948817, 0.004213, 0.015011, 0.040980, 0.046135
1074.806071, 0.012440, 0.013905, 0.053758, 0.045161
1080.663325, 0.009508, 0.014907, 0.053836, 0.041093
1086.520579, 0.000618, 0.012217, 0.045801, 0.040912
1092.377832, 0.014879, 0.012163, 0.051263, 0.038859
1098.235086, 0.016352, 0.011775, 0.054324, 0.040452
1104.092340, 0.008671, 0.012518, 0.041543, 0.039019
1109.949594, 0.001360, 0.009853, 0.030451, 0.040130
1115.806848, 0.005008, 0.011609, 0.049799, 0.040537
1121.664101, 0.001509, 0.010865, 0.067508, 0.037384
1127.521355, 0.007180, 0.011830, 0.050273, 0.036814
1133.378609, 0.013285, 0.014281, 0.038683, 0.038180
1139.235863, 0.024743, 0.012500, 0.060994, 0.039433
1145.093117, 0.011006, 0.010258, 0.049528, 0.037861
1150.950370, 0.004988, 0.007858, 0.055035, 0.037440
1156.807624, 0.017456, 0.010455, 0.064735, 0.035045
1162.664878, 0.020461, 0.009251, 0.054405, 0.037884
1168.522132, 0.027327, 0.010619, 0.061807, 0.038017
1174.379385, 0.010011, 0.009363, 0.046260, 0.037987
1180.236639, -0.003542, 0.008586, 0.030992, 0.032576
1186.093893, 0.008417, 0.007032, 0.032591, 0.032331
1191.951147, 0.008461, 0.009240, 0.032422, 0.037253
1197.808401, 0.003351, 0.010381, 0.037906, 0.033452
1203.665654, 0.000266, 0.007684, 0.036279, 0.035790
1209.522908, 0.000841, 0.011169, 0.017529, 0.035706
1215.380162, -0.000385, 0.011883, 0.025202, 0.035258
1221.237416, 0.014454, 0.009835, 0.047633, 0.034991
1227.094670, 0.024922, 0.008308, 0.057305, 0.031845
1232.951923, 0.011662, 0.008603, 0.045002, 0.030393
1238.809177, 0.001097, 0.007015, 0.051703, 0.030427
1244.666431, 0.013250, 0.006872, 0.050163, 0.034015
1250.523685, 0.018638, 0.007654, 0.053249, 0.034735
1256.380939, 0.002809, 0.006988, 0.028666, 0.033664
1262.238192, 0.011971, 0.008307, 0.041554, 0.032156
1268.095446, 0.021292, 0.008695, 0.047678, 0.033288
1273.952700, 0.021306, 0.011024, 0.030143, 0.035242
1279.809954, 0.015055, 0.011475, 0.049650, 0.034866
1285.667208, 0.014177, 0.008666, 0.053876, 0.034192
1291.524461, 0.006068, 0.006242, 0.039347, 0.030229
1297.381715, -0.000209, 0.006541, 0.034637, 0.029267
1303.238969, 0.001178, 0.009006, 0.031694, 0.032384
1309.096223, 0.018915, 0.008952, 0.051987, 0.034860
1314.953477, 0.022409, 0.008644, 0.050585, 0.031820
1320.810730, 0.012862, 0.006744, 0.041506, 0.027952
1326.667984, -0.002585, 0.003434, 0.018077, 0.026532
1332.525238, 0.007995, 0.003087, 0.023305, 0.027246
1338.382492, 0.014694, 0.005545, 0.036650, 0.027601
1344.239745, 0.021491, 0.009014, 0.057767, 0.028665
1350.096999, 0.022284, 0.008256, 0.057955, 0.029986
1355.954253, 0.017539, 0.005363, 0.047500, 0.028347
1361.811507, 0.009185, 0.004562, 0.033282, 0.026196
1367.668761, -0.000473, 0.006147, 0.034183, 0.030291
1373.526014, -0.003402, 0.002570, 0.027074, 0.028692
1379.383268, 0.012831, 0.003385, 0.040641, 0.026501
1385.240522, 0.006055, 0.004539, 0.027382, 0.023956
1391.097776, 0.001377, 0.004685, 0.020740, 0.023793
1396.955030, 0.001873, 0.003639, 0.033371, 0.023434
1402.812283, -0.014201, 0.003812, 0.027606, 0.022691
1408.669537, -0.000199, 0.004200, 0.031926, 0.020706
1414.526791, -0.002831, 0.002146, 0.031178, 0.020568
1420.384045, -0.003906, 0.000691, 0.029495, 0.022287
1426.241299, 0.000748, 0.001020, 0.020165, 0.021111
1432.098552, 0.003603, 0.000603, 0.023384, 0.017092
1437.955806, 0.006947, -0.001220, 0.027160, 0.021910
1443.813060, -0.004648, -0.000257, 0.001681, 0.020587
1449.670314, -0.003279, -0.001237, 0.007775, 0.019804
1455.527568, 0.001848, -0.000311, 0.012885, 0.017291
1461.384821, 0.009059, 0.000794, 0.024218, 0.015891
1467.242075, 0.006668, -0.001924, 0.023353, 0.014055
1473.099329, 0.002837, -0.000431, 0.024083, 0.014893
1478.956583, -0.000938, 0.000165, 0.032260, 0.016748
1484.813837, 0.002737, -0.000889, 0.024260, 0.014605
1490.671090, 0.005341, -0.001855, 0.020754, 0.014235
1496.528344, 0.005598, -0.001009, 0.023293, 0.013789
1502.385598, 0.004302, -0.003265, 0.027555, 0.010016
1508.242852, 0.006370, -0.004372, 0.026416, 0.009417
1514.100105, 0.006407, -0.003907, 0.033487, 0.013209
1519.957359, 0.006729, -0.004466, 0.026753, 0.010810
1525.814613, -0.002074, -0.003272, 0.012813, 0.012058
1531.671867, -0.011831, -0.002768, -0.002484, 0.012386
1537.529121, -0.001992, -0.000819, 0.009903, 0.011106
1543.386374, 0.004339, -0.002918, 0.025745, 0.012079
1549.243628, 0.006271, -0.004189, 0.028271, 0.010877
1555.100882, 0.001008, -0.001514, 0.017435, 0.008292
