# # xx, g_mean, g_median, r_mean, r_median
219.647017, 0.091629, 0.085472, 0.281676, 0.277413
225.504271, 0.103480, 0.089171, 0.274860, 0.269193
231.361525, 0.096426, 0.087807, 0.256367, 0.269549
237.218779, 0.086625, 0.084715, 0.230581, 0.257401
243.076032, 0.078633, 0.083779, 0.233643, 0.243452
248.933286, 0.099635, 0.083484, 0.247929, 0.234951
254.790540, 0.102900, 0.082432, 0.250393, 0.233707
260.647794, 0.090205, 0.073117, 0.232320, 0.223022
266.505048, 0.070104, 0.066932, 0.199783, 0.216890
272.362301, 0.046457, 0.066012, 0.196750, 0.206944
278.219555, 0.026580, 0.064585, 0.185648, 0.198154
284.076809, 0.061422, 0.061395, 0.179538, 0.193640
289.934063, 0.040582, 0.053232, 0.134024, 0.184793
295.791317, 0.065400, 0.054236, 0.176276, 0.180061
301.648570, 0.065281, 0.053147, 0.187306, 0.180293
307.505824, 0.065187, 0.055954, 0.184235, 0.181437
313.363078, 0.057432, 0.051072, 0.174256, 0.174886
319.220332, 0.063436, 0.050046, 0.176760, 0.167513
325.077586, 0.057098, 0.047569, 0.161036, 0.162120
330.934839, 0.036277, 0.047817, 0.106057, 0.157756
336.792093, 0.038543, 0.043131, 0.126932, 0.154271
342.649347, 0.042596, 0.040547, 0.154546, 0.155709
348.506601, 0.034590, 0.043381, 0.166422, 0.155728
354.363854, 0.018551, 0.039679, 0.125650, 0.151160
360.221108, 0.028095, 0.038725, 0.141826, 0.144462
366.078362, 0.047468, 0.035517, 0.154595, 0.141483
371.935616, 0.050169, 0.035873, 0.155051, 0.143238
377.792870, 0.043734, 0.035714, 0.140952, 0.139855
383.650123, 0.039700, 0.034888, 0.130469, 0.134506
389.507377, 0.030296, 0.031963, 0.135402, 0.131030
395.364631, 0.029499, 0.032347, 0.147126, 0.130346
401.221885, 0.029007, 0.030303, 0.135248, 0.126684
407.079139, 0.028138, 0.027387, 0.116573, 0.121472
412.936392, 0.025411, 0.027173, 0.106871, 0.121620
418.793646, 0.016248, 0.027665, 0.095865, 0.120015
424.650900, 0.004284, 0.024085, 0.083929, 0.116299
430.508154, -0.000336, 0.027033, 0.072814, 0.113482
436.365408, 0.031015, 0.027947, 0.117165, 0.113504
442.222661, 0.032987, 0.025336, 0.125438, 0.117771
448.079915, 0.014092, 0.021960, 0.115408, 0.109956
453.937169, 0.020102, 0.024526, 0.090384, 0.103174
459.794423, 0.031565, 0.021729, 0.101873, 0.101846
465.651677, 0.037944, 0.018939, 0.108619, 0.102300
471.508930, 0.040407, 0.020881, 0.116321, 0.105145
477.366184, 0.023846, 0.017329, 0.100446, 0.101870
483.223438, 0.009580, 0.017922, 0.093034, 0.095115
489.080692, 0.020160, 0.012530, 0.091251, 0.092402
494.937946, 0.022884, 0.015953, 0.095520, 0.092759
500.795199, 0.023451, 0.017020, 0.092155, 0.090800
506.652453, 0.032494, 0.021473, 0.094728, 0.086697
512.509707, 0.025268, 0.023179, 0.096479, 0.089367
518.366961, 0.027980, 0.020704, 0.097183, 0.091696
524.224214, 0.033198, 0.022051, 0.089561, 0.092865
530.081468, 0.022471, 0.023898, 0.080630, 0.095138
535.938722, 0.011995, 0.021037, 0.066166, 0.087339
541.795976, 0.021125, 0.019486, 0.085180, 0.085045
547.653230, 0.037983, 0.024842, 0.107361, 0.091825
553.510483, 0.034621, 0.025708, 0.102612, 0.091934
559.367737, 0.024369, 0.019111, 0.086297, 0.089703
565.224991, 0.018935, 0.017531, 0.083161, 0.081336
571.082245, 0.026570, 0.021720, 0.090575, 0.080772
576.939499, 0.026345, 0.019517, 0.097063, 0.084518
582.796752, 0.031557, 0.019867, 0.098748, 0.085635
588.654006, 0.033485, 0.019097, 0.090511, 0.076951
594.511260, 0.029031, 0.016571, 0.078350, 0.077229
600.368514, 0.024420, 0.017681, 0.071629, 0.077850
606.225768, 0.010472, 0.015970, 0.062511, 0.075940
612.083021, 0.023205, 0.015647, 0.074154, 0.074783
617.940275, 0.023890, 0.016126, 0.064855, 0.070753
623.797529, 0.028090, 0.016649, 0.077521, 0.073976
629.654783, 0.024458, 0.015928, 0.086707, 0.071919
635.512037, 0.015638, 0.018399, 0.081750, 0.077856
641.369290, 0.018571, 0.019833, 0.086547, 0.072212
647.226544, 0.020449, 0.016144, 0.083208, 0.070273
653.083798, 0.014380, 0.013964, 0.060231, 0.070076
658.941052, 0.015703, 0.018178, 0.066911, 0.070729
664.798306, 0.020186, 0.018133, 0.086815, 0.075113
670.655559, 0.017781, 0.018022, 0.084762, 0.070936
676.512813, 0.004118, 0.017486, 0.055328, 0.067760
682.370067, -0.002060, 0.017970, 0.023926, 0.066834
688.227321, 0.006144, 0.017488, 0.046521, 0.065597
694.084574, 0.000326, 0.018813, 0.058283, 0.066996
699.941828, 0.034175, 0.020187, 0.067160, 0.065900
705.799082, 0.043786, 0.016078, 0.064927, 0.064403
711.656336, 0.020722, 0.018025, 0.045782, 0.062326
717.513590, 0.022412, 0.019938, 0.051300, 0.066921
723.370843, 0.026395, 0.014549, 0.073486, 0.066289
729.228097, 0.023779, 0.013167, 0.070120, 0.060594
735.085351, 0.007071, 0.017610, 0.054741, 0.063435
740.942605, 0.028891, 0.019654, 0.071490, 0.059797
746.799859, 0.023928, 0.017021, 0.073606, 0.062276
752.657112, 0.011632, 0.018129, 0.074122, 0.061558
758.514366, 0.013978, 0.021905, 0.073057, 0.061391
764.371620, -0.000062, 0.015581, 0.045529, 0.062096
770.228874, -0.009791, 0.015277, 0.029711, 0.061936
776.086128, -0.007788, 0.015569, 0.055937, 0.063532
781.943381, 0.011953, 0.016686, 0.076446, 0.063452
787.800635, 0.018253, 0.018734, 0.067586, 0.064789
793.657889, 0.018798, 0.016494, 0.057679, 0.060400
799.515143, 0.021562, 0.016737, 0.056773, 0.062206
805.372397, 0.028963, 0.018001, 0.073498, 0.060433
811.229650, 0.025459, 0.016750, 0.071561, 0.058914
817.086904, 0.015049, 0.017104, 0.057383, 0.056381
822.944158, 0.027486, 0.016865, 0.067451, 0.058805
828.801412, 0.026573, 0.016020, 0.064520, 0.054800
834.658666, 0.016922, 0.016284, 0.048398, 0.053941
840.515919, 0.016852, 0.016962, 0.061197, 0.058236
846.373173, 0.017372, 0.019222, 0.065286, 0.056509
852.230427, 0.008945, 0.018146, 0.064592, 0.059504
858.087681, 0.012416, 0.017198, 0.063985, 0.056394
863.944934, 0.018665, 0.015995, 0.061843, 0.058814
869.802188, -0.000400, 0.017925, 0.033973, 0.056152
875.659442, 0.005734, 0.018350, 0.056056, 0.054445
881.516696, 0.017028, 0.014440, 0.058210, 0.051258
887.373950, 0.019902, 0.017659, 0.054376, 0.055387
893.231203, 0.009306, 0.014389, 0.066520, 0.054455
899.088457, 0.006628, 0.016012, 0.071792, 0.058484
904.945711, 0.024358, 0.018438, 0.066504, 0.055915
910.802965, 0.026347, 0.017238, 0.055431, 0.052050
916.660219, 0.030262, 0.016693, 0.074913, 0.055706
922.517472, 0.018598, 0.016926, 0.064856, 0.056279
928.374726, 0.012947, 0.018963, 0.068667, 0.053752
934.231980, 0.010191, 0.017036, 0.053350, 0.050430
940.089234, 0.022277, 0.014658, 0.064933, 0.049422
945.946488, 0.015508, 0.015926, 0.072072, 0.049564
951.803741, -0.002141, 0.014742, 0.052955, 0.052658
957.660995, -0.003418, 0.015435, 0.025538, 0.052539
963.518249, 0.010807, 0.013181, 0.035478, 0.050641
969.375503, 0.019462, 0.017508, 0.041067, 0.051710
975.232757, 0.010892, 0.016870, 0.034018, 0.051534
981.090010, 0.010404, 0.017357, 0.043865, 0.051770
986.947264, 0.013007, 0.015074, 0.061604, 0.051569
992.804518, 0.006471, 0.013074, 0.041408, 0.047487
998.661772, 0.011123, 0.015357, 0.041768, 0.049228
1004.519025, 0.010647, 0.017312, 0.052870, 0.047763
1010.376279, -0.006087, 0.015221, 0.047149, 0.047380
1016.233533, -0.003649, 0.014261, 0.052486, 0.047198
1022.090787, 0.008432, 0.013192, 0.049943, 0.046675
1027.948041, 0.010316, 0.012995, 0.038499, 0.045208
1033.805294, 0.007558, 0.015152, 0.041024, 0.044591
1039.662548, 0.012282, 0.014917, 0.051334, 0.043597
1045.519802, 0.015657, 0.011118, 0.062229, 0.039850
1051.377056, 0.016114, 0.014815, 0.056626, 0.047179
1057.234310, 0.011693, 0.015231, 0.050364, 0.046811
1063.091563, 0.003785, 0.015889, 0.045235, 0.042857
1068.948817, 0.006040, 0.015927, 0.043464, 0.046514
1074.806071, 0.013585, 0.014631, 0.055006, 0.046066
1080.663325, 0.010392, 0.015921, 0.052408, 0.040995
1086.520579, 0.000473, 0.012580, 0.041137, 0.040236
1092.377832, 0.015878, 0.012814, 0.051395, 0.038696
1098.235086, 0.018642, 0.012381, 0.058672, 0.040746
1104.092340, 0.010525, 0.013274, 0.043561, 0.039081
1109.949594, 0.004299, 0.011663, 0.033779, 0.040771
1115.806848, 0.008522, 0.013148, 0.054911, 0.041793
1121.664101, 0.004554, 0.012168, 0.069976, 0.038673
1127.521355, 0.010484, 0.013558, 0.052112, 0.037148
1133.378609, 0.016065, 0.016160, 0.040820, 0.038507
1139.235863, 0.025338, 0.012758, 0.060835, 0.039159
1145.093117, 0.011444, 0.010525, 0.049402, 0.038357
1150.950370, 0.006775, 0.008849, 0.055748, 0.037902
1156.807624, 0.019057, 0.011071, 0.064844, 0.034899
1162.664878, 0.021720, 0.009947, 0.054209, 0.037369
1168.522132, 0.029036, 0.011717, 0.062903, 0.038390
1174.379385, 0.013520, 0.010595, 0.050745, 0.038192
1180.236639, 0.003753, 0.009343, 0.042652, 0.033595
1186.093893, 0.010773, 0.007809, 0.037193, 0.032900
1191.951147, 0.009447, 0.010491, 0.032833, 0.037770
1197.808401, 0.004648, 0.011315, 0.038715, 0.034758
1203.665654, 0.001065, 0.008001, 0.037229, 0.036349
1209.522908, 0.001970, 0.011400, 0.019358, 0.035986
1215.380162, 0.001492, 0.012594, 0.026776, 0.034775
1221.237416, 0.015736, 0.010695, 0.048510, 0.034767
1227.094670, 0.025375, 0.008795, 0.056820, 0.031242
1232.951923, 0.012358, 0.008655, 0.045997, 0.030974
1238.809177, 0.002064, 0.007014, 0.052099, 0.030050
1244.666431, 0.013702, 0.006870, 0.049616, 0.033067
1250.523685, 0.019632, 0.007970, 0.053895, 0.034222
1256.380939, 0.002052, 0.007020, 0.027004, 0.033438
1262.238192, 0.011718, 0.008411, 0.040016, 0.031459
1268.095446, 0.021592, 0.008533, 0.047105, 0.032011
1273.952700, 0.021076, 0.010352, 0.029315, 0.034116
1279.809954, 0.015445, 0.011704, 0.048537, 0.033623
1285.667208, 0.015379, 0.009183, 0.054620, 0.033958
1291.524461, 0.006776, 0.006311, 0.040653, 0.030340
1297.381715, 0.001112, 0.007061, 0.036639, 0.030273
1303.238969, 0.002943, 0.009594, 0.033842, 0.033418
1309.096223, 0.020645, 0.010091, 0.053906, 0.035873
1314.953477, 0.023653, 0.009761, 0.052038, 0.032804
1320.810730, 0.014832, 0.008273, 0.042498, 0.028321
1326.667984, 0.000159, 0.005265, 0.020269, 0.027508
1332.525238, 0.010140, 0.004719, 0.025097, 0.027899
1338.382492, 0.015673, 0.006663, 0.036603, 0.028164
1344.239745, 0.021099, 0.009757, 0.055829, 0.029411
1350.096999, 0.022385, 0.008572, 0.057362, 0.030587
1355.954253, 0.018341, 0.006042, 0.047761, 0.028760
1361.811507, 0.010676, 0.005536, 0.034745, 0.027715
1367.668761, 0.000959, 0.006990, 0.035228, 0.030684
1373.526014, -0.002455, 0.002710, 0.027920, 0.028505
1379.383268, 0.014215, 0.004025, 0.041584, 0.026659
1385.240522, 0.007496, 0.005537, 0.028860, 0.024638
1391.097776, 0.001251, 0.006029, 0.021768, 0.024053
1396.955030, 0.003233, 0.004276, 0.033740, 0.023653
1402.812283, -0.012556, 0.004608, 0.028181, 0.022773
1408.669537, 0.000917, 0.004767, 0.032195, 0.021328
1414.526791, -0.001691, 0.002830, 0.030532, 0.020014
1420.384045, -0.002718, 0.001195, 0.029722, 0.021908
1426.241299, 0.002873, 0.001813, 0.021604, 0.021370
1432.098552, 0.005924, 0.001280, 0.024454, 0.016930
1437.955806, 0.008441, -0.000235, 0.026670, 0.021139
1443.813060, -0.002874, 0.000633, 0.001896, 0.019983
1449.670314, -0.001460, -0.000261, 0.007950, 0.019022
1455.527568, 0.003774, 0.000600, 0.013926, 0.017100
1461.384821, 0.011284, 0.001598, 0.026329, 0.015709
1467.242075, 0.011294, -0.001531, 0.029202, 0.013823
1473.099329, 0.006852, 0.000290, 0.028851, 0.014902
1478.956583, 0.000977, 0.001098, 0.033515, 0.016631
1484.813837, 0.004954, 0.000393, 0.025658, 0.014413
1490.671090, 0.006558, -0.001336, 0.021215, 0.014087
1496.528344, 0.006647, -0.000619, 0.022927, 0.013134
1502.385598, 0.006012, -0.002756, 0.028234, 0.009844
1508.242852, 0.007682, -0.004195, 0.027548, 0.009582
1514.100105, 0.008273, -0.003014, 0.034216, 0.012686
1519.957359, 0.010380, -0.003216, 0.030344, 0.010987
1525.814613, 0.000097, -0.002210, 0.014418, 0.012157
1531.671867, -0.010187, -0.001959, -0.001263, 0.013212
1537.529121, -0.000558, -0.000002, 0.011303, 0.011516
1543.386374, 0.006503, -0.001534, 0.027615, 0.012401
1549.243628, 0.007690, -0.003147, 0.029355, 0.011601
1555.100882, 0.002984, -0.000307, 0.019142, 0.008747
