# # xx, g_mean, g_median, r_mean, r_median
770.228874, -0.009802, 0.014274, 0.030305, 0.061818
776.086128, -0.007954, 0.014530, 0.056163, 0.063788
781.943381, 0.011179, 0.015783, 0.076588, 0.064116
787.800635, 0.017984, 0.018533, 0.068060, 0.065508
793.657889, 0.018141, 0.015761, 0.058076, 0.061306
799.515143, 0.019562, 0.014923, 0.055849, 0.062237
805.372397, 0.026909, 0.016263, 0.071536, 0.059988
811.229650, 0.023449, 0.014969, 0.070547, 0.059459
817.086904, 0.013801, 0.016105, 0.057264, 0.057549
822.944158, 0.025983, 0.016141, 0.068287, 0.060611
828.801412, 0.024484, 0.014735, 0.064565, 0.055601
834.658666, 0.014941, 0.015229, 0.047407, 0.054882
840.515919, 0.015590, 0.015884, 0.060609, 0.058372
846.373173, 0.015070, 0.017312, 0.063599, 0.056709
852.230427, 0.007280, 0.016385, 0.063744, 0.059920
858.087681, 0.010549, 0.015666, 0.063516, 0.056663
863.944934, 0.016266, 0.014372, 0.060276, 0.058911
869.802188, -0.002354, 0.016162, 0.033111, 0.056633
875.659442, 0.004386, 0.017319, 0.055430, 0.055436
881.516696, 0.015825, 0.014027, 0.058556, 0.052898
887.373950, 0.018417, 0.016465, 0.054038, 0.056309
893.231203, 0.008247, 0.013713, 0.066010, 0.055410
899.088457, 0.005715, 0.015482, 0.070774, 0.058753
904.945711, 0.022822, 0.017598, 0.065929, 0.056447
910.802965, 0.024082, 0.015706, 0.055064, 0.052994
916.660219, 0.028658, 0.015763, 0.074110, 0.056551
922.517472, 0.017267, 0.015728, 0.063587, 0.056616
928.374726, 0.012038, 0.018081, 0.068595, 0.054413
934.231980, 0.009434, 0.016209, 0.053886, 0.051594
940.089234, 0.021126, 0.013942, 0.065009, 0.049813
945.946488, 0.013958, 0.014624, 0.071545, 0.049650
951.803741, -0.003664, 0.013390, 0.052518, 0.052901
957.660995, -0.005286, 0.013905, 0.025007, 0.053047
963.518249, 0.008731, 0.011734, 0.035973, 0.051396
969.375503, 0.017177, 0.016095, 0.040407, 0.052043
975.232757, 0.009279, 0.015536, 0.034248, 0.052846
981.090010, 0.008994, 0.016025, 0.043922, 0.052400
986.947264, 0.011375, 0.013740, 0.061774, 0.052385
992.804518, 0.005266, 0.012109, 0.041323, 0.047833
998.661772, 0.010227, 0.014735, 0.041957, 0.050236
1004.519025, 0.009580, 0.016177, 0.052959, 0.048184
1010.376279, -0.005917, 0.015056, 0.048362, 0.048534
1016.233533, -0.004279, 0.013723, 0.052803, 0.047905
1022.090787, 0.007429, 0.012226, 0.050442, 0.047542
1027.948041, 0.009270, 0.012523, 0.039714, 0.046434
1033.805294, 0.006478, 0.014218, 0.041861, 0.045570
1039.662548, 0.011514, 0.014311, 0.051944, 0.044693
1045.519802, 0.014975, 0.010665, 0.062417, 0.041091
1051.377056, 0.014965, 0.014032, 0.056636, 0.047860
1057.234310, 0.010850, 0.014735, 0.050344, 0.047896
1063.091563, 0.002766, 0.015073, 0.045339, 0.044052
1068.948817, 0.005022, 0.015228, 0.043466, 0.047455
1074.806071, 0.012531, 0.013742, 0.055174, 0.047014
1080.663325, 0.009054, 0.014961, 0.052014, 0.041712
1086.520579, -0.000243, 0.012024, 0.041951, 0.041598
1092.377832, 0.015042, 0.012461, 0.051192, 0.039819
1098.235086, 0.016934, 0.012024, 0.055829, 0.041920
1104.092340, 0.009481, 0.012659, 0.043207, 0.040297
1109.949594, 0.002477, 0.010358, 0.032260, 0.041516
1115.806848, 0.005955, 0.011729, 0.050818, 0.041614
1121.664101, 0.002659, 0.010863, 0.068415, 0.038873
1127.521355, 0.008359, 0.011968, 0.051427, 0.037714
1133.378609, 0.014283, 0.014931, 0.041014, 0.039343
1139.235863, 0.024320, 0.012513, 0.061266, 0.040254
1145.093117, 0.010565, 0.010142, 0.049731, 0.039319
1150.950370, 0.005803, 0.008268, 0.055526, 0.038469
1156.807624, 0.017651, 0.010282, 0.064752, 0.036023
1162.664878, 0.020508, 0.009282, 0.054332, 0.038784
1168.522132, 0.027486, 0.010918, 0.062137, 0.039370
1174.379385, 0.010425, 0.009678, 0.047528, 0.039275
1180.236639, -0.003798, 0.009090, 0.032660, 0.034135
1186.093893, 0.007686, 0.007569, 0.033926, 0.033913
1191.951147, 0.008702, 0.009981, 0.033844, 0.038860
1197.808401, 0.004430, 0.011092, 0.039060, 0.035189
1203.665654, 0.000728, 0.007839, 0.037442, 0.037256
1209.522908, 0.001431, 0.011007, 0.019622, 0.036980
1215.380162, 0.000686, 0.012194, 0.026611, 0.036006
1221.237416, 0.015161, 0.010468, 0.048347, 0.035772
1227.094670, 0.024723, 0.008624, 0.057272, 0.032656
1232.951923, 0.012035, 0.008958, 0.046299, 0.032243
1238.809177, 0.002007, 0.007297, 0.052193, 0.031507
1244.666431, 0.013387, 0.007053, 0.050588, 0.035087
1250.523685, 0.018509, 0.007568, 0.053748, 0.035476
1256.380939, 0.001562, 0.006899, 0.027286, 0.034382
1262.238192, 0.011162, 0.008270, 0.040216, 0.032660
1268.095446, 0.021428, 0.008944, 0.048317, 0.033814
1273.952700, 0.021540, 0.010945, 0.031917, 0.036299
1279.809954, 0.015897, 0.011772, 0.050483, 0.035780
1285.667208, 0.015230, 0.009439, 0.055304, 0.035776
1291.524461, 0.006647, 0.006591, 0.040801, 0.031581
1297.381715, 0.001071, 0.007087, 0.036923, 0.031177
1303.238969, 0.002511, 0.009405, 0.034501, 0.034201
1309.096223, 0.019458, 0.009677, 0.053032, 0.036045
1314.953477, 0.022596, 0.009262, 0.051444, 0.033330
1320.810730, 0.013638, 0.007695, 0.041929, 0.029137
1326.667984, -0.000961, 0.004661, 0.019994, 0.028353
1332.525238, 0.008813, 0.003890, 0.024334, 0.028492
1338.382492, 0.014696, 0.006227, 0.036463, 0.028890
1344.239745, 0.020357, 0.009534, 0.055967, 0.030712
1350.096999, 0.021799, 0.008393, 0.057470, 0.031719
1355.954253, 0.017840, 0.005756, 0.048244, 0.029711
1361.811507, 0.010545, 0.005409, 0.035723, 0.028521
1367.668761, 0.000944, 0.006978, 0.036514, 0.032280
1373.526014, -0.002165, 0.002976, 0.029409, 0.029987
1379.383268, 0.013645, 0.004106, 0.042440, 0.028425
1385.240522, 0.006949, 0.005385, 0.029426, 0.025598
1391.097776, 0.000845, 0.005832, 0.022344, 0.025141
1396.955030, 0.002777, 0.004376, 0.033793, 0.024720
1402.812283, -0.012075, 0.004877, 0.029303, 0.024518
1408.669537, 0.001134, 0.004819, 0.033531, 0.022694
1414.526791, -0.001482, 0.002880, 0.032468, 0.021861
1420.384045, -0.002234, 0.001646, 0.031473, 0.023770
1426.241299, 0.002074, 0.001977, 0.021694, 0.022495
1432.098552, 0.004707, 0.001304, 0.024280, 0.018193
1437.955806, 0.007609, -0.000618, 0.027806, 0.022826
1443.813060, -0.003234, 0.000602, 0.003312, 0.021717
1449.670314, -0.002235, -0.000514, 0.008711, 0.020366
1455.527568, 0.002885, 0.000359, 0.014048, 0.018543
1461.384821, 0.009676, 0.001544, 0.024912, 0.017099
1467.242075, 0.007275, -0.001297, 0.023902, 0.015274
1473.099329, 0.003661, -0.000116, 0.025683, 0.016489
1478.956583, 0.000243, 0.000696, 0.033562, 0.018212
1484.813837, 0.004208, 0.000270, 0.025788, 0.015976
1490.671090, 0.005875, -0.001417, 0.022020, 0.015997
1496.528344, 0.006323, -0.000349, 0.024092, 0.014856
1502.385598, 0.005432, -0.002670, 0.028671, 0.011127
1508.242852, 0.006807, -0.004372, 0.027621, 0.010607
1514.100105, 0.007453, -0.003156, 0.034621, 0.014205
1519.957359, 0.008066, -0.003346, 0.028455, 0.012383
1525.814613, -0.000930, -0.002511, 0.014253, 0.012921
1531.671867, -0.010926, -0.002363, -0.000746, 0.013781
1537.529121, -0.001487, -0.000665, 0.011035, 0.011980
1543.386374, 0.004707, -0.002458, 0.025807, 0.012436
1549.243628, 0.005692, -0.004242, 0.027574, 0.011577
1555.100882, 0.001341, -0.000985, 0.017317, 0.008883
