# # xx, g_mean, g_median, r_mean, r_median
307.505824, 0.067720, 0.057594, 0.184360, 0.182650
313.363078, 0.058216, 0.051383, 0.175750, 0.177909
319.220332, 0.063685, 0.050874, 0.176641, 0.169497
325.077586, 0.057804, 0.049159, 0.160372, 0.165490
330.934839, 0.037305, 0.047973, 0.106819, 0.159775
336.792093, 0.039648, 0.043605, 0.128884, 0.156386
342.649347, 0.044349, 0.041536, 0.158580, 0.159427
348.506601, 0.036283, 0.045410, 0.169115, 0.159668
354.363854, 0.019481, 0.040671, 0.127430, 0.152329
360.221108, 0.027121, 0.037831, 0.142034, 0.145109
366.078362, 0.045456, 0.034137, 0.151957, 0.141564
371.935616, 0.049245, 0.035060, 0.154777, 0.143871
377.792870, 0.044683, 0.036578, 0.142135, 0.140546
383.650123, 0.039542, 0.034243, 0.128753, 0.133870
389.507377, 0.028957, 0.030024, 0.134907, 0.129617
395.364631, 0.028333, 0.031531, 0.147537, 0.129269
401.221885, 0.027819, 0.029179, 0.133700, 0.125052
407.079139, 0.027265, 0.026604, 0.116159, 0.120080
412.936392, 0.023033, 0.025693, 0.103851, 0.120624
418.793646, 0.015695, 0.027072, 0.094898, 0.120049
424.650900, 0.004136, 0.023979, 0.083987, 0.117709
430.508154, -0.000206, 0.027465, 0.074294, 0.115053
436.365408, 0.030548, 0.027103, 0.119440, 0.115659
442.222661, 0.032164, 0.023924, 0.124563, 0.116416
448.079915, 0.013769, 0.021951, 0.121254, 0.111029
453.937169, 0.019770, 0.024561, 0.095303, 0.103937
459.794423, 0.030210, 0.020450, 0.102379, 0.101739
465.651677, 0.036996, 0.017810, 0.111441, 0.103073
471.508930, 0.039545, 0.020425, 0.116768, 0.106253
477.366184, 0.016195, 0.016014, 0.089475, 0.100396
483.223438, -0.004868, 0.017317, 0.073382, 0.093732
489.080692, 0.015121, 0.012116, 0.085506, 0.091515
494.937946, 0.023788, 0.016339, 0.096332, 0.092429
500.795199, 0.023703, 0.016379, 0.092755, 0.090514
506.652453, 0.031412, 0.019742, 0.093621, 0.085721
512.509707, 0.022471, 0.021004, 0.092598, 0.087520
518.366961, 0.025675, 0.018860, 0.094703, 0.090423
524.224214, 0.031579, 0.020766, 0.087845, 0.091515
530.081468, 0.021197, 0.021634, 0.079676, 0.093835
535.938722, 0.009790, 0.019256, 0.064095, 0.087211
541.795976, 0.018881, 0.017440, 0.081669, 0.083658
547.653230, 0.036210, 0.023182, 0.103575, 0.090223
553.510483, 0.032279, 0.023753, 0.100656, 0.092622
559.367737, 0.023121, 0.018329, 0.086700, 0.091405
565.224991, 0.019310, 0.017622, 0.083922, 0.082333
571.082245, 0.026441, 0.022065, 0.090302, 0.081007
576.939499, 0.025275, 0.018638, 0.096744, 0.086582
582.796752, 0.031015, 0.019126, 0.097481, 0.086118
588.654006, 0.032890, 0.018307, 0.090166, 0.077321
594.511260, 0.029050, 0.015320, 0.081081, 0.079163
600.368514, 0.024652, 0.016816, 0.074116, 0.078473
606.225768, 0.009261, 0.014759, 0.061601, 0.075106
612.083021, 0.021396, 0.014493, 0.072754, 0.074671
617.940275, 0.023273, 0.016273, 0.064042, 0.072015
623.797529, 0.025332, 0.015114, 0.074479, 0.073683
629.654783, 0.022824, 0.015118, 0.084592, 0.070598
635.512037, 0.015820, 0.018187, 0.082841, 0.078125
641.369290, 0.019753, 0.020745, 0.087036, 0.070945
647.226544, 0.022046, 0.017178, 0.085360, 0.071216
653.083798, 0.016263, 0.014278, 0.062695, 0.071107
658.941052, 0.016058, 0.018052, 0.067016, 0.071159
664.798306, 0.016455, 0.017736, 0.078687, 0.074866
670.655559, 0.007438, 0.017274, 0.066211, 0.071144
676.512813, 0.000195, 0.017506, 0.050470, 0.070555
682.370067, -0.001356, 0.018743, 0.025300, 0.069352
688.227321, 0.007069, 0.018205, 0.047225, 0.067029
694.084574, -0.000732, 0.018766, 0.056622, 0.067810
699.941828, 0.032184, 0.019765, 0.065872, 0.066717
705.799082, 0.043696, 0.015705, 0.065466, 0.064718
711.656336, 0.020318, 0.017900, 0.045569, 0.062933
717.513590, 0.022762, 0.019439, 0.052906, 0.066924
723.370843, 0.027534, 0.015091, 0.074286, 0.065216
729.228097, 0.024210, 0.013387, 0.069606, 0.060201
735.085351, 0.008404, 0.018365, 0.054960, 0.064154
740.942605, 0.029569, 0.019688, 0.071649, 0.060766
746.799859, 0.024762, 0.017073, 0.075169, 0.063586
752.657112, 0.012070, 0.018131, 0.075420, 0.062591
758.514366, 0.013666, 0.020582, 0.073861, 0.060961
764.371620, -0.001441, 0.014134, 0.044488, 0.061390
770.228874, -0.010778, 0.014142, 0.028406, 0.061256
776.086128, -0.008795, 0.014401, 0.055331, 0.063143
781.943381, 0.010749, 0.015423, 0.076263, 0.063623
787.800635, 0.018126, 0.018578, 0.066569, 0.064243
793.657889, 0.018325, 0.015272, 0.056070, 0.058962
799.515143, 0.023402, 0.014751, 0.060369, 0.060506
805.372397, 0.029124, 0.016027, 0.072950, 0.058331
811.229650, 0.023519, 0.014652, 0.069188, 0.058276
817.086904, 0.014597, 0.016237, 0.056292, 0.057104
822.944158, 0.026566, 0.015601, 0.067128, 0.059347
828.801412, 0.025091, 0.014403, 0.062644, 0.053398
834.658666, 0.015121, 0.015315, 0.044595, 0.052878
840.515919, 0.016204, 0.016340, 0.059923, 0.057631
846.373173, 0.015554, 0.017406, 0.063367, 0.056177
852.230427, 0.006531, 0.015535, 0.061964, 0.058168
858.087681, 0.010341, 0.015086, 0.061464, 0.054495
863.944934, 0.016392, 0.013937, 0.058390, 0.056967
869.802188, -0.003159, 0.015814, 0.029442, 0.054069
875.659442, 0.003717, 0.017050, 0.053337, 0.052366
881.516696, 0.015895, 0.013654, 0.057166, 0.050174
887.373950, 0.018605, 0.015975, 0.052610, 0.054430
893.231203, 0.007978, 0.012959, 0.064854, 0.053481
899.088457, 0.005701, 0.015190, 0.070427, 0.057462
904.945711, 0.023732, 0.017527, 0.066286, 0.056095
910.802965, 0.025091, 0.015386, 0.055942, 0.052542
916.660219, 0.029367, 0.015210, 0.074545, 0.055865
922.517472, 0.017813, 0.015567, 0.063695, 0.055179
928.374726, 0.012974, 0.018147, 0.069436, 0.053025
934.231980, 0.010527, 0.016236, 0.053706, 0.050118
940.089234, 0.022279, 0.013808, 0.065552, 0.048441
945.946488, 0.014099, 0.014248, 0.072553, 0.048733
951.803741, -0.003656, 0.013803, 0.052597, 0.052455
957.660995, -0.005822, 0.013913, 0.023157, 0.052017
963.518249, 0.008990, 0.012315, 0.033691, 0.049772
969.375503, 0.017863, 0.016465, 0.039509, 0.051402
975.232757, 0.009954, 0.016334, 0.033881, 0.052367
981.090010, 0.009538, 0.015882, 0.043894, 0.051774
986.947264, 0.012911, 0.014424, 0.062431, 0.050861
992.804518, 0.006892, 0.013079, 0.041975, 0.047389
998.661772, 0.011142, 0.015324, 0.041287, 0.049266
1004.519025, 0.009965, 0.016658, 0.052348, 0.047788
1010.376279, -0.005714, 0.015569, 0.047367, 0.048027
1016.233533, -0.003548, 0.014437, 0.052469, 0.047168
1022.090787, 0.008567, 0.012522, 0.050522, 0.047119
1027.948041, 0.010940, 0.013101, 0.040543, 0.045999
1033.805294, 0.007301, 0.014513, 0.041581, 0.045335
1039.662548, 0.011573, 0.014213, 0.051191, 0.044004
1045.519802, 0.015794, 0.010499, 0.062474, 0.040754
1051.377056, 0.016012, 0.013568, 0.057253, 0.047144
1057.234310, 0.011491, 0.014661, 0.050163, 0.046938
1063.091563, 0.003316, 0.015392, 0.044859, 0.042925
1068.948817, 0.005952, 0.015401, 0.042479, 0.046624
1074.806071, 0.017619, 0.013711, 0.055024, 0.046707
1080.663325, 0.015361, 0.014996, 0.052502, 0.041750
1086.520579, 0.001219, 0.012162, 0.042023, 0.041669
1092.377832, 0.015210, 0.011985, 0.050268, 0.039098
1098.235086, 0.017218, 0.012119, 0.054004, 0.040506
1104.092340, 0.009763, 0.012857, 0.042557, 0.039763
1109.949594, 0.002949, 0.010458, 0.031987, 0.041215
1115.806848, 0.005973, 0.011563, 0.051245, 0.041135
1121.664101, 0.002842, 0.011182, 0.068343, 0.037664
1127.521355, 0.008278, 0.011832, 0.051247, 0.037395
1133.378609, 0.014592, 0.015002, 0.039768, 0.039012
1139.235863, 0.024594, 0.012253, 0.060860, 0.038650
1145.093117, 0.010903, 0.009544, 0.051118, 0.038475
1150.950370, 0.006202, 0.008140, 0.056583, 0.038838
1156.807624, 0.018718, 0.010669, 0.065933, 0.036638
1162.664878, 0.021667, 0.009562, 0.054911, 0.038969
1168.522132, 0.028441, 0.010896, 0.062919, 0.039495
1174.379385, 0.010588, 0.009424, 0.047198, 0.039528
1180.236639, -0.004596, 0.008618, 0.031888, 0.034266
1186.093893, 0.007457, 0.007715, 0.032398, 0.033482
1191.951147, 0.008435, 0.009801, 0.032827, 0.038618
1197.808401, 0.003602, 0.010394, 0.037765, 0.034084
1203.665654, 0.000676, 0.007986, 0.036930, 0.036147
1209.522908, 0.001738, 0.010989, 0.018891, 0.036952
1215.380162, 0.000518, 0.011997, 0.026453, 0.036720
1221.237416, 0.015232, 0.010295, 0.047647, 0.035684
1227.094670, 0.025173, 0.008648, 0.056346, 0.031780
1232.951923, 0.012166, 0.008630, 0.046550, 0.031877
1238.809177, 0.002049, 0.007364, 0.053238, 0.031796
1244.666431, 0.014088, 0.007439, 0.051143, 0.034658
1250.523685, 0.019577, 0.008123, 0.055081, 0.036562
1256.380939, 0.001748, 0.007013, 0.027735, 0.034938
1262.238192, 0.012126, 0.008438, 0.041892, 0.033155
1268.095446, 0.024828, 0.009231, 0.052875, 0.034559
1273.952700, 0.025037, 0.010871, 0.036468, 0.036365
1279.809954, 0.018683, 0.011382, 0.055845, 0.036637
1285.667208, 0.019440, 0.008789, 0.063171, 0.035870
1291.524461, 0.007930, 0.006576, 0.044276, 0.032537
1297.381715, 0.001090, 0.007584, 0.037526, 0.031945
1303.238969, 0.002272, 0.009568, 0.034335, 0.034554
1309.096223, 0.019512, 0.009370, 0.052730, 0.036091
1314.953477, 0.023231, 0.009446, 0.051677, 0.033641
1320.810730, 0.013552, 0.007424, 0.040907, 0.028403
1326.667984, -0.001777, 0.004069, 0.018472, 0.027672
1332.525238, 0.008370, 0.003411, 0.022884, 0.027524
1338.382492, 0.013999, 0.005425, 0.034806, 0.027211
1344.239745, 0.019332, 0.008566, 0.055255, 0.029946
1350.096999, 0.021007, 0.007181, 0.057658, 0.031227
1355.954253, 0.017167, 0.004833, 0.048539, 0.029476
1361.811507, 0.009814, 0.004485, 0.035171, 0.028325
1367.668761, 0.000165, 0.006107, 0.034291, 0.030472
1373.526014, 0.000484, 0.001899, 0.026912, 0.028308
1379.383268, 0.015796, 0.003328, 0.040693, 0.026337
1385.240522, 0.006108, 0.004457, 0.026763, 0.023698
1391.097776, -0.000652, 0.004463, 0.020421, 0.024023
1396.955030, 0.001818, 0.003153, 0.033289, 0.023808
1402.812283, -0.013574, 0.003753, 0.028492, 0.024107
1408.669537, 0.000271, 0.004062, 0.032278, 0.020992
1414.526791, -0.002594, 0.002319, 0.031197, 0.020547
1420.384045, -0.003451, 0.000940, 0.029454, 0.021797
1426.241299, 0.001194, 0.001303, 0.019794, 0.021197
1432.098552, 0.004053, 0.000615, 0.023494, 0.017517
1437.955806, 0.007244, -0.001274, 0.026707, 0.021963
1443.813060, -0.004252, -0.000385, 0.000785, 0.020188
1449.670314, -0.001650, -0.001574, 0.009043, 0.018878
1455.527568, 0.006896, -0.000541, 0.019572, 0.017048
1461.384821, 0.009655, 0.000487, 0.024602, 0.015005
1467.242075, 0.008634, -0.002243, 0.023266, 0.013984
1473.099329, 0.008317, -0.001329, 0.023564, 0.014305
1478.956583, 0.005218, -0.000626, 0.031248, 0.015823
1484.813837, 0.004273, -0.001335, 0.023749, 0.014100
1490.671090, 0.005290, -0.002946, 0.020937, 0.015374
1496.528344, 0.008153, -0.002129, 0.023328, 0.014286
1502.385598, 0.009110, -0.004646, 0.027829, 0.010819
1508.242852, 0.006891, -0.005951, 0.026327, 0.008990
1514.100105, 0.006615, -0.004608, 0.033307, 0.012600
1519.957359, 0.006760, -0.004644, 0.026471, 0.010511
1525.814613, -0.001998, -0.003384, 0.013262, 0.011618
1531.671867, -0.009968, -0.002112, -0.000216, 0.012885
1537.529121, 0.000879, -0.001090, 0.011674, 0.011238
1543.386374, 0.006199, -0.003361, 0.028266, 0.011941
1549.243628, 0.006244, -0.004479, 0.028695, 0.011444
1555.100882, 0.001140, -0.001489, 0.017686, 0.009372
